"Estacion","Muestra","Epoca","Fecha","Latitud","Longitud","Altitud","Temperatura","OxDisuelto","pH","Area","Profundidad","Velocidad","Conductividad","Turbidez","Familia","Individuos"
"Fri5",4,"Seca",NA,4.85480555555556,-74.0675277777778,2554,14.5,2.29,6.72,27.2,57.5,0.05,115.3,23.08,"Chironomidae",34
"Fri5",4,"Seca",NA,4.85480555555556,-74.0675277777778,2554,14.5,2.29,6.72,27.2,57.5,0.05,115.3,23.08,"Physidae",3
"Fri5",5,"Seca",NA,4.85480555555556,-74.0675277777778,2554,18.9,0.95,7.23,62.3,27.3,0.09,150,58.25,"Lymnaeidae",2
"Fri5",5,"Seca",NA,4.85480555555556,-74.0675277777778,2554,18.9,0.95,7.23,62.3,27.3,0.09,150,58.25,"Physidae",9
"Fri5",6,"Seca",NA,4.85480555555556,-74.0675277777778,2554,16.99,1.58,6,77.2,39.6,0.18,134,57,"Glossiphoniidae",11
"Fri5",6,"Seca",NA,4.85480555555556,-74.0675277777778,2554,16.99,1.58,6,77.2,39.6,0.18,134,57,"Lymnaeidae",5
"Neu1",2,"Seca","29/06/2017",5.16080555555556,-73.9949222222222,3051,11.7,6.4,7.3,29.6,69.42,0.18,61.6,4.72,"Naididae",4
"Neu1",2,"Seca","29/06/2017",5.16080555555556,-73.9949222222222,3051,11.7,6.4,7.3,29.6,69.42,0.18,61.6,4.72,"Simuliidae",1
"Neu1",2,"Seca","29/06/2017",5.16080555555556,-73.9949222222222,3051,11.7,6.4,7.3,29.6,69.42,0.18,61.6,4.72,"Chironomidae",9
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Chironomidae",30
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Tipulidae",2
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Lumbricidae",2
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Sphaeriidae",5
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Glossiphoniidae",1
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.5,7.8,7.4,12,62.14,0.01,152.6,1.9,"Leptoceridae",2
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.4,7.8,7,41,28.43,0.2,153,1.5,"Chironomidae",9
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.4,7.8,7,41,28.43,0.2,153,1.5,"Simuliidae",1
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.4,7.8,7,41,28.43,0.2,153,1.5,"Sphaeriidae",3
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.4,7.8,7,41,28.43,0.2,153,1.5,"Naididae",3
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.4,7.8,7,41,28.43,0.2,153,1.5,"Baetidae",2
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Chironomidae",20
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Tipulidae",3
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Lumbricidae",1
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Simuliidae",2
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Sphaeriidae",8
"Neu1",3,"Transición","13/09/2017",5.16080555555556,-73.9949222222222,3051,11.3,7.8,7.5,28,63,0.14,151.3,1.3,"Naididae",5
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10.3,8.05,7.3,76.31,40.28,0.21,88.53,3.54,"Leptoceridae",1
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Tipulidae",2
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Simuliidae",60
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Chironomidae",17
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Baetidae",1
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Glossiphoniidae",1
"Neu1",5,"Seca","21/02/2018",5.16080555555556,-73.9949222222222,3051,10,8.13,7.25,146.41,57.42,0.1,88.7,3.41,"Lumbricidae",1
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.4,7.9,7.6,91.04,76.57,0.12,89.3,2.55,"Baetidae",2
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.4,7.9,7.6,91.04,76.57,0.12,89.3,2.55,"Sphaeriidae",16
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.4,7.9,7.6,91.04,76.57,0.12,89.3,2.55,"Chironomidae",7
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.4,7.9,7.6,91.04,76.57,0.12,89.3,2.55,"Lumbricidae",1
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.2,7.9,7.9,51.36,55.14,0.01,89.2,0.77,"Baetidae",3
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.2,7.9,7.9,51.36,55.14,0.01,89.2,0.77,"Sphaeriidae",17
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.2,7.9,7.9,51.36,55.14,0.01,89.2,0.77,"Chironomidae",14
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.2,7.9,7.9,51.36,55.14,0.01,89.2,0.77,"Simuliidae",3
"Neu1",6,"Transición","14/03/2018",5.16080555555556,-73.9949222222222,3051,11.2,7.9,7.9,51.36,55.14,0.01,89.2,0.77,"Lumbricidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11.37,7.74,6.21,43,47.43,0.31,59.97,9.79,"Tipulidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11.37,7.74,6.21,43,47.43,0.31,59.97,9.79,"Chironomidae",4
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11.37,7.74,6.21,43,47.43,0.31,59.97,9.79,"Sphaeriidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11.37,7.74,6.21,43,47.43,0.31,59.97,9.79,"Naididae",5
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,10.93,7.77,6.22,56,80.43,0.28,59.9,9.67,"Chironomidae",2
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Simuliidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Tipulidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Chironomidae",2
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Planariidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Sphaeriidae",1
"Neu1",7,"Lluvia","09/05/18",5.16080555555556,-73.9949222222222,3051,11,7.88,6.2,74,65.86,0.31,58.9,10.15,"Naididae",3
"Neu1",9,"Lluvia","17/10/2018",5.16080555555556,-73.9949222222222,3051,9.6,7.95,6.73,38,46.37,0.05,65.8,35.69,"Sphaeriidae",1
"Neu1",9,"Lluvia","17/10/2018",5.16080555555556,-73.9949222222222,3051,9.6,7.95,6.73,38,46.37,0.05,65.8,35.69,"Lumbricidae",1
"Neu1",9,"Lluvia","17/10/2018",5.16080555555556,-73.9949222222222,3051,9.6,7.95,6.73,38,46.37,0.05,65.8,35.69,"Tipulidae",1
"Neu2",2,"Seca","29/06/2017",5.16020027777778,-73.9935388888889,3044,11.45,6.65,7.46,83.6,34.71,0.21,60.3,5.76,"Naididae",2
"Neu2",2,"Seca","29/06/2017",5.16020027777778,-73.9935388888889,3044,11.45,6.65,7.46,83.6,34.71,0.21,60.3,5.76,"Tipulidae",3
"Neu2",2,"Seca","29/06/2017",5.16020027777778,-73.9935388888889,3044,11.45,6.65,7.46,83.6,34.71,0.21,60.3,5.76,"Chironomidae",7
"Neu2",2,"Seca","29/06/2017",5.16020027777778,-73.9935388888889,3044,11.45,6.65,7.46,83.6,34.71,0.21,60.3,5.76,"Corixidae",1
"Neu2",2,"Seca","29/06/2017",5.16020027777778,-73.9935388888889,3044,11.45,6.65,7.46,83.6,34.71,0.21,60.3,5.76,"Gerridae",1
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.09,7.12,7.12,56,26.75,0.18,150.3,2.13,"Chironomidae",10
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.09,7.12,7.12,56,26.75,0.18,150.3,2.13,"Tipulidae",6
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.09,7.12,7.12,56,26.75,0.18,150.3,2.13,"Lumbricidae",8
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.09,7.12,7.12,56,26.75,0.18,150.3,2.13,"Simuliidae",10
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.1,7.78,7.02,41,17.6,0.12,151.3,1.55,"Chironomidae",14
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.1,7.78,7.02,41,17.6,0.12,151.3,1.55,"Tipulidae",2
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.1,7.78,7.02,41,17.6,0.12,151.3,1.55,"Lumbricidae",16
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.1,7.78,7.02,41,17.6,0.12,151.3,1.55,"Simuliidae",19
"Neu2",3,"Transición","13/09/2017",5.16020027777778,-73.9935388888889,3044,11.1,7.78,7.02,41,17.6,0.12,151.3,1.55,"Mesoveliidae",3
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.4,8.3,7.5,171.85,69.43,0.21,90.1,4.07,"Tipulidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.4,8.3,7.5,171.85,69.43,0.21,90.1,4.07,"Lumbricidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.4,8.3,7.5,171.85,69.43,0.21,90.1,4.07,"Planariidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.4,8.3,7.5,171.85,69.43,0.21,90.1,4.07,"Chironomidae",5
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.4,8.3,7.5,171.85,69.43,0.21,90.1,4.07,"Baetidae",2
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Lumbricidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Chironomidae",12
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Baetidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Aeshnidae",3
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Sphaeriidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Ceratopogonidae",1
"Neu2",6,"Transición","14/03/2018",5.16020027777778,-73.9935388888889,3044,10.3,8.1,7.5,134.05,39.14,0.14,90.1,2.11,"Simuliidae",52
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.91,6.61,111,62.53,0.42,77,19.99,"Planariidae",2
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.91,6.61,111,62.53,0.42,77,19.99,"Glossiphoniidae",5
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.91,6.61,111,62.53,0.42,77,19.99,"Simuliidae",9
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.91,6.61,111,62.53,0.42,77,19.99,"Muscidae",1
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.97,6.82,149,73.86,0.23,67.07,19.67,"Tipulidae",1
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.97,6.82,149,73.86,0.23,67.07,19.67,"Glossiphoniidae",1
"Neu2",7,"Lluvia","09/05/18",5.16020027777778,-73.9935388888889,3044,10.8,7.97,6.82,149,73.86,0.23,67.07,19.67,"Sphaeriidae",2
"Neu2",9,"Lluvia","17/10/2018",5.16020027777778,-73.9935388888889,3044,11.4,7.94,7.2,363,45.57,0.22,69.6,8.11,"Lumbricidae",4
"Neu2",9,"Lluvia","17/10/2018",5.16020027777778,-73.9935388888889,3044,11.33,7.95,7.12,63,37.35,0.08,69.43,8.55,"Sphaeriidae",1
"Neu2",9,"Lluvia","17/10/2018",5.16020027777778,-73.9935388888889,3044,11.33,7.95,7.12,63,37.35,0.08,69.43,8.55,"Tipulidae",1
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.89,7.12,150,37.15,0.06,103.62,13.51,"Sphaeriidae",3
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.89,7.12,150,37.15,0.06,103.62,13.51,"Naididae",12
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.89,7.12,150,37.15,0.06,103.62,13.51,"Chironomidae",14
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.89,7.12,150,37.15,0.06,103.62,13.51,"Glossiphoniidae",4
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.89,7.12,150,37.15,0.06,103.62,13.51,"Ceratopogonidae",1
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Sphaeriidae",6
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Naididae",15
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Chironomidae",50
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Glossiphoniidae",4
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Hyalellidae",4
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Leptoceridae",1
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Tipulidae",3
"Neu2",10,"Seca","26/02/2019",5.16020027777778,-73.9935388888889,3044,12.63,7.77,7.25,186,20.39,0.17,101.16,7.94,"Ceratopogonidae",5
"Neu3",2,"Seca","29/06/2017",5.15068333333333,-73.9825555555556,2995,10.47,6.46,7.74,75,55.62,0.07,55,4.91,"Baetidae",1
"Neu3",2,"Seca","29/06/2017",5.15068333333333,-73.9825555555556,2995,10.47,6.46,7.74,75,55.62,0.07,55,4.91,"Hydroptilidae",1
"Neu3",2,"Seca","29/06/2017",5.15068333333333,-73.9825555555556,2995,10.47,6.46,7.74,75,55.62,0.07,55,4.91,"Chironomidae",5
"Neu3",2,"Seca","29/06/2017",5.15068333333333,-73.9825555555556,2995,10.47,6.46,7.74,75,55.62,0.07,55,4.91,"Planariidae",1
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.5,7.27,12,44.5,0.17,141,1.16,"Chironomidae",9
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.5,7.27,12,44.5,0.17,141,1.16,"Simuliidae",41
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Chironomidae",18
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Sphaeriidae",6
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Glossiphoniidae",1
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Tipulidae",1
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Hyalellidae",1
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,12.9,7.51,7.16,77,54.8,0.07,140.67,0.85,"Lumbricidae",1
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,13.02,7.55,7.8,56,34,0.3,140.67,2.45,"Chironomidae",6
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,13.02,7.55,7.8,56,34,0.3,140.67,2.45,"Sphaeriidae",4
"Neu3",3,"Transición","13/09/2017",5.15068333333333,-73.9825555555556,2995,13.02,7.55,7.8,56,34,0.3,140.67,2.45,"Physidae",1
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.5,7.05,7.3,58.8,30.28,0.21,43.1,7.3,"Chironomidae",14
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.5,7.05,7.3,58.8,30.28,0.21,43.1,7.3,"Tipulidae",3
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.5,7.05,7.3,58.8,30.28,0.21,43.1,7.3,"Simuliidae",1
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.5,7.05,7.3,58.8,30.28,0.21,43.1,7.3,"Hyalellidae",1
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.5,7.05,7.3,58.8,30.28,0.21,43.1,7.3,"Sphaeriidae",1
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.04,6.66,7.16,38.9,35.28,0.15,71.66,7.33,"Chironomidae",39
"Neu3",4,"Lluvia","19/10/2017",5.15068333333333,-73.9825555555556,2995,11.04,6.66,7.16,38.9,35.28,0.15,71.66,7.33,"Hyalellidae",1
"Neu3",5,"Seca","21/02/2018",5.15068333333333,-73.9825555555556,2995,9.8,8.18,7.32,103.51,49.28,0.13,87.2,2.5,"Hyalellidae",1
"Neu3",5,"Seca","21/02/2018",5.15068333333333,-73.9825555555556,2995,9.8,8.18,7.32,103.51,49.28,0.13,87.2,2.5,"Leptoceridae",1
"Neu3",6,"Transición","14/03/2018",5.15068333333333,-73.9825555555556,2995,11.77,7.82,7.27,150.86,42,0.17,85.07,1.22,"Glossiphoniidae",1
"Neu3",6,"Transición","14/03/2018",5.15068333333333,-73.9825555555556,2995,11.77,7.82,7.27,150.86,42,0.17,85.07,1.22,"Sphaeriidae",11
"Neu3",6,"Transición","14/03/2018",5.15068333333333,-73.9825555555556,2995,11.77,7.82,7.27,150.86,42,0.17,85.07,1.22,"Leptoceridae",1
"Neu3",6,"Transición","14/03/2018",5.15068333333333,-73.9825555555556,2995,11.77,7.82,7.27,150.86,42,0.17,85.07,1.22,"Chironomidae",18
"Neu3",7,"Lluvia","09/05/18",5.15068333333333,-73.9825555555556,2995,11.6,7.89,6.98,113,62.43,0.42,77.53,20.5,"Lumbricidae",3
"Neu3",7,"Lluvia","09/05/18",5.15068333333333,-73.9825555555556,2995,11.7,7.86,7.17,131,68.43,0.29,76.47,17.29,"Tipulidae",1
"Neu3",7,"Lluvia","09/05/18",5.15068333333333,-73.9825555555556,2995,11.7,7.86,7.17,131,68.43,0.29,76.47,17.29,"Hyalellidae",4
"Neu3",7,"Lluvia","09/05/18",5.15068333333333,-73.9825555555556,2995,11.7,7.86,7.17,131,68.43,0.29,76.47,17.29,"Chironomidae",1
"Neu3",7,"Lluvia","09/05/18",5.15068333333333,-73.9825555555556,2995,11.7,7.86,7.17,131,68.43,0.29,76.47,17.29,"Hydrophilidae",1
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Naididae",2
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Baetidae",9
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Empididae",1
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Chironomidae",3
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Mesoveliidae",1
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.56,7.33,6.79,12,75,0.16,117,2.93,"Sphaeriidae",2
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.58,7.35,6.64,15,44.4,0.27,118,2.51,"Naididae",1
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.58,7.35,6.64,15,44.4,0.27,118,2.51,"Chironomidae",23
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.58,7.35,6.64,15,44.4,0.27,118,2.51,"Planariidae",2
"Neu4",3,"Transición","13/09/2017",5.12785833333333,-73.9678055555555,2893,14.58,7.35,6.64,15,44.4,0.27,118,2.51,"Simuliidae",8
"Neu4",5,"Seca","21/02/2018",5.12785833333333,-73.9678055555555,2893,15.3,7.45,7.32,33.37,83.57,0.26,65.13,1.48,"Chironomidae",1
"Neu4",5,"Seca","21/02/2018",5.12785833333333,-73.9678055555555,2893,15.2,7.34,7.33,33.86,57.28,0.21,64.9,0.42,"Gerridae",11
